Month,Timestamp,CA,NW,RM,SW,WMW,SC,TX,EMW,SE,NE,HI,HI-Oahu,AK
1,235,0.85,1.454,1.142,1.102,2.174,2.968,1.39,1.636,1.942,1.482,1.6165,1.7306,1.4438
1,236,1.32,2.062,2.188,1.432,2.42,1.846,1.244,2.412,1.802,1.458,1.6165,1.7306,1.4438
1,237,1.016,2.062,2.388,1.724,1.878,1.846,1.502,2.466,1.468,1.234,1.6165,1.7306,1.4438
1,238,1.002,2.14,1.874,2.346,1.47,1.482,1.284,1.966,1.922,1.398,1.6165,1.7306,1.4438
1,239,1.354,1.844,3.262,1.086,1.284,1.596,1.588,1.702,1.492,1.13,1.6165,1.7306,1.4438
1,240,1.06,2.134,1.954,1.746,1.942,1.596,1.588,1.42,1.696,0.996,1.6165,1.7306,1.4438
1,241,0.984,1.336,1.954,1.066,2.03,1.596,1.04,1.544,0.902,1.128,1.6165,1.7306,1.4438
1,242,0.984,1.336,1.92,1.648,2.1,1.91,1.04,1.36,1.708,0.978,1.6165,1.7306,1.4438
1,243,1.038,2.126,1.954,1.606,2.1,1.596,1.588,1.36,1.778,1.064,1.6165,1.7306,1.4438
1,244,1.038,1.336,3.262,1.066,2.03,1.786,1.588,1.544,1.708,1.128,1.6165,1.7306,1.4438
1,245,0.946,2.134,1.874,1.086,1.942,1.846,1.468,1.42,1.672,0.938,1.6165,1.7306,1.4438
1,246,1.002,1.844,1.142,2.346,2.194,1.846,1.244,1.192,0.994,1.146,1.6165,1.7306,1.4438
1,247,1.186,2.062,1.214,1.432,1.878,0.624,1.39,1.56,1.368,1.276,1.6165,1.7306,1.4438
1,248,1.162,2.062,2.902,1.04,1.196,2.968,1.752,1.56,1.368,0.694,1.6165,1.7306,1.4438
1,249,1.06,1.22,1.222,1.922,2.42,2.968,1.752,1.56,1.91,1.276,1.6165,1.7306,1.4438
1,250,1.13,1.22,2.666,1.452,1.538,0.624,1.502,2,1.368,0.694,1.6165,1.7306,1.4438
1,251,1.038,1.22,2.004,1.746,2.174,0.624,1.468,0.946,1.368,0.694,1.6165,1.7306,1.4438
1,252,1.038,1.336,2.154,1.066,1.538,0.624,1.284,1.686,1.314,0.694,1.6165,1.7306,1.4438
1,253,1.038,2.126,2.154,1.066,2.174,2.468,1.284,1.686,1.314,1.276,1.6165,1.7306,1.4438
1,254,1.13,1.818,0.79,1.648,2.174,1.662,1.468,2.052,1.368,1.294,1.6165,1.7306,1.4438
1,255,0.994,1.818,2.162,1.606,2.174,1.662,1.468,2.052,1.314,1.276,1.6165,1.7306,1.4438
1,256,1.32,1.336,0.596,1.038,1.69,1.642,1.752,1.686,1.8,1.234,1.6165,1.7306,1.4438
1,257,0.68,1.22,1.714,1.724,1.714,1.392,0.99,2,1.61,1.618,1.6165,1.7306,1.4438
1,258,1.248,2.14,1.714,1.102,2.54,1.42,1.426,0.298,1.802,1.618,1.6165,1.7306,1.4438
1,259,0.94,1.22,1.334,1.102,1.598,2.348,1.008,0.298,2.326,0.494,1.6165,1.7306,1.4438
1,260,1.016,1.992,1.192,1.102,1.598,0.886,1.282,2,1.468,1.438,1.6165,1.7306,1.4438
1,261,0.898,2.134,2.666,1.432,1.9,0.886,1.282,1.686,0.994,1.146,1.6165,1.7306,1.4438
1,262,1.162,2.126,2.128,2.346,2.856,2.348,1.82,1.702,0.776,1.162,1.6165,1.7306,1.4438
1,263,0.946,1.818,2.388,1.086,1.69,1.558,1.82,1.544,1.422,1.292,1.6165,1.7306,1.4438
1,264,1.13,1.788,1.224,1.746,1.808,2.348,1.008,1.36,0.902,1.128,1.6165,1.7306,1.4438
1,265,1.26,1.986,1.224,1.066,1.808,0.886,1.282,1.836,1.708,0.978,1.6165,1.7306,1.4438
1,266,1.26,1.266,2.388,1.066,2.174,2.152,1.282,1.836,1.778,0.978,1.6165,1.7306,1.4438
1,267,1.26,1.986,2.054,1.066,1.69,1.188,0.862,1.836,1.708,1.064,1.6165,1.7306,1.4438
1,268,0.984,1.788,2.188,1.746,1.598,1.898,1.07,1.836,0.902,0.978,1.6165,1.7306,1.4438
1,269,1.06,2.074,1.222,1.922,1.392,1.898,1.098,1.544,1.422,1.292,1.6165,1.7306,1.4438
1,270,1.354,1.336,2.574,2.346,2.086,1.334,1.27,1.192,0.994,1.092,1.6165,1.7306,1.4438
1,271,1.132,1.992,2.504,1.102,1.69,1.892,1.27,1.56,1.468,0.936,1.6165,1.7306,1.4438
1,272,0.946,1.992,0.518,1.432,1.69,1.892,1.27,1.806,2.326,0.936,1.6165,1.7306,1.4438
1,273,1.06,2.134,2.574,0.194,1.388,1.892,1.11,2.466,1.452,1.146,1.6165,1.7306,1.4438
1,274,1.038,1.818,1.192,1.086,1.388,1.892,1.37,1.604,1.942,1.146,1.6165,1.7306,1.4438
1,275,1.038,2.074,1.614,1.746,1.388,1.892,1.098,1.604,1.942,1.294,1.6165,1.7306,1.4438
1,276,1.038,1.788,0.79,1.066,1.388,1.892,1.492,1.604,1.942,0.694,1.6165,1.7306,1.4438
1,277,1.038,1.788,2.128,1.452,1.388,1.892,1.202,1.604,1.632,1.438,1.6165,1.7306,1.4438
1,278,1.06,2.074,1.44,1.746,1.69,1.334,1.536,1.82,1.942,1.276,1.6165,1.7306,1.4438
1,279,0.946,1.818,2.128,1.452,1.69,1.334,1.536,1.82,1.942,1.294,1.6165,1.7306,1.4438
1,280,0.85,2.134,2.902,1.038,1.388,1.334,1.202,1.604,1.632,1.276,1.6165,1.7306,1.4438
1,281,1.248,1.22,1.334,1.636,1.388,1.892,1.07,2.412,1.318,0.694,1.6165,1.7306,1.4438
1,282,0.68,1.882,1.714,1.432,1.388,1.892,1.492,2.412,1.342,1.438,1.6165,1.7306,1.4438
1,283,1.698,2.14,1.714,1.432,1.388,1.892,1.492,2.412,1.342,1.276,1.6165,1.7306,1.4438
1,284,0.94,1.22,1.68,1.432,1.69,1.334,1.07,1.604,1.318,1.014,1.6165,1.7306,1.4438
1,285,1.32,1.844,1.334,1.636,2.01,1.334,1.202,1.82,1.614,1.398,1.6165,1.7306,1.4438
1,286,1.186,2.134,0.518,0.194,2.01,1.334,1.202,1.806,1.632,1.13,1.6165,1.7306,1.4438
1,287,1.152,2.134,1.614,1.452,1.618,1.202,0.862,2,1.452,1.1,1.6165,1.7306,1.4438
1,288,1.132,2.126,1.222,1.606,1.278,1.202,1.536,1.686,1.802,1.064,1.6165,1.7306,1.4438
1,289,0.946,1.818,2.666,1.606,1.392,1.202,0.862,1.192,0.882,1.168,1.6165,1.7306,1.4438
1,290,1.06,1.818,1.142,1.648,1.392,1.334,1.536,1.63,1.61,1.168,1.6165,1.7306,1.4438
1,291,1.06,2.074,1.642,1.606,1.392,1.334,1.536,1.63,0.882,1.168,1.6165,1.7306,1.4438
1,292,1.06,2.074,1.642,1.606,1.618,1.892,1.202,1.192,1.802,1.168,1.6165,1.7306,1.4438
1,293,0.994,1.818,2.004,1.066,1.618,1.668,1.492,1.686,1.942,1.168,1.6165,1.7306,1.4438
1,294,0.994,1.818,1.222,1.086,2.01,1.668,1.098,0.298,1.614,1.064,1.6165,1.7306,1.4438
1,295,0.946,1.336,1.614,1.038,1.388,1.668,1.37,1.82,1.342,1.292,1.6165,1.7306,1.4438
1,296,1.06,1.336,1.614,1.922,1.388,1.552,1.11,1.37,1.698,0.938,1.6165,1.7306,1.4438
1,297,1.26,2.126,0.816,1.066,1.61,1.552,1.11,1.644,1.604,0.868,1.6165,1.7306,1.4438
1,298,1.26,2.126,1.214,0.594,1.388,1.552,1.11,1.644,1.604,0.868,1.6165,1.7306,1.4438
1,299,0.984,2.074,1.142,1.398,1.388,1.668,1.37,1.908,1.698,1.13,1.6165,1.7306,1.4438
1,300,0.984,1.788,2.188,1.356,1.388,1.892,1.364,1.908,1.342,1.162,1.6165,1.7306,1.4438
1,301,0.984,1.986,2.128,1.098,1.69,1.334,1.202,1.908,1.318,1.13,1.6165,1.7306,1.4438
1,302,1.038,1.986,2.188,1.098,1.69,1.202,1.774,1.67,1.318,0.868,1.6165,1.7306,1.4438
1,303,1.13,1.788,1.642,1.398,1.69,1.202,1.008,1.908,1.318,1.398,1.6165,1.7306,1.4438
1,304,1.152,2.074,2.666,1.746,1.388,1.202,1.82,1.99,1.342,1.014,1.6165,1.7306,1.4438
1,305,0.85,2.134,2.162,1.97,1.388,1.334,1.774,1.61,1.604,1.234,1.6165,1.7306,1.4438
1,306,0.85,1.992,2.162,2.346,1.61,1.892,1.202,2.142,1.518,0.494,1.6165,1.7306,1.4438
1,307,1.32,1.844,1.222,0.194,1.61,1.892,1.536,2.142,1.518,0.494,1.6165,1.7306,1.4438
1,308,1.016,1.992,2.004,1.97,1.388,1.334,0.862,2.142,1.518,1.234,1.6165,1.7306,1.4438
1,309,1.186,2.134,2.154,1.038,1.388,1.334,1.008,1.61,1.518,1.438,1.6165,1.7306,1.4438
1,310,1.002,2.134,1.142,1.922,1.69,1.202,1.426,1.982,1.328,0.694,1.6165,1.7306,1.4438
1,311,1.132,2.134,2.388,1.452,2.01,1.256,0.942,1.644,1.328,1.294,1.6165,1.7306,1.4438
1,312,0.946,1.336,2.24,0.594,2.086,1.256,1.862,1.644,1.328,1.02,1.6165,1.7306,1.4438
1,313,0.994,1.336,2.24,0.594,1.618,1.898,1.862,1.908,1.328,1.014,1.6165,1.7306,1.4438
1,314,1.06,2.126,1.874,1.398,1.618,2.61,0.942,1.908,1.328,1.146,1.6165,1.7306,1.4438
1,315,1.13,2.126,2.066,1.398,1.618,2.61,1.502,1.67,1.328,1.146,1.6165,1.7306,1.4438
1,316,1.13,1.818,2.388,1.398,1.618,1.898,1.008,1.908,1.518,1.02,1.6165,1.7306,1.4438
1,317,1.06,2.126,2.054,0.594,1.618,1.256,0.862,1.644,1.6,1.276,1.6165,1.7306,1.4438
1,318,0.994,1.992,1.642,1.648,1.618,1.256,1.07,1.982,1.304,1.234,1.6165,1.7306,1.4438
1,319,0.994,1.844,2.004,1.606,2.086,1.256,1.364,1.982,1.832,0.494,1.6165,1.7306,1.4438
1,320,1.13,1.844,1.142,1.648,2.086,1.898,1.364,1.982,1.364,1.458,1.6165,1.7306,1.4438
1,321,1.26,1.992,1.642,1.356,2.086,1.898,1.364,1.61,1.832,1.482,1.6165,1.7306,1.4438
1,322,1.26,1.336,1.44,1.356,1.618,1.202,1.07,1.982,1.6,1.482,1.6165,1.7306,1.4438
1,323,0.984,2.126,2.066,1.098,1.278,1.898,0.862,1.644,1.328,1.482,1.6165,1.7306,1.4438
1,324,1.038,2.074,2.054,1.098,1.392,1.898,1.774,1.908,1.698,1.458,1.6165,1.7306,1.4438
1,325,1.038,1.818,2.388,1.098,1.392,1.898,1.282,1.67,1.342,1.6,1.6165,1.7306,1.4438
1,326,1.13,1.818,2.054,1.356,1.392,1.898,1.82,1.67,1.318,1.6,1.6165,1.7306,1.4438
1,327,0.994,2.126,1.642,1.398,1.392,1.256,1.236,1.908,1.318,1.458,1.6165,1.7306,1.4438
1,328,1.152,2.134,0.79,1.066,1.278,1.898,1.236,1.644,1.342,1.038,1.6165,1.7306,1.4438
1,329,1.32,1.22,2.162,1.038,2.086,1.202,1.282,1.61,1.604,1.448,1.6165,1.7306,1.4438
1,330,0.94,0.998,0.816,0.194,2.086,1.202,1.202,2.142,1.518,1.448,1.6165,1.7306,1.4438
1,331,0.85,2.062,2.902,0.194,1.618,1.256,1.202,2.142,1.518,1.448,1.6165,1.7306,1.4438
1,332,0.85,1.882,0.79,0.194,1.278,1.188,0.862,1.61,1.518,1.448,1.6165,1.7306,1.4438
1,333,1.016,2.14,2.154,1.97,2.22,2.348,1.008,1.61,1.518,1.142,1.6165,1.7306,1.4438
1,334,1.002,1.22,2.188,1.086,1.714,1.276,1.502,1.99,1.328,1.482,1.6165,1.7306,1.4438
1,335,1.162,1.844,2.814,1.066,1.808,1.42,1.194,1.644,1.604,1.124,1.6165,1.7306,1.4438
1,336,1.162,1.992,1.31,0.594,1.808,1.42,0.982,1.908,1.604,1.618,1.6165,1.7306,1.4438
1,337,1.354,1.992,1.31,1.398,2.174,1.51,1.244,1.908,1.604,0.494,1.6165,1.7306,1.4438
1,338,0.946,2.134,3.262,1.398,1.538,1.51,1.752,1.908,1.604,1.586,1.6165,1.7306,1.4438
1,339,1.354,1.992,3.262,1.398,2.174,1.42,1.244,1.908,1.604,0.494,1.6165,1.7306,1.4438
1,340,1.132,1.844,1.31,1.398,2.042,1.276,1.39,1.644,1.328,1.124,1.6165,1.7306,1.4438
1,341,1.152,1.22,0.432,1.648,1.714,1.558,1.846,1.982,1.518,1.482,1.6165,1.7306,1.4438
1,342,0.898,1.454,2.066,1.746,2.186,2.348,1.178,2.142,1.304,1.038,1.6165,1.7306,1.4438
1,343,0.898,1.176,1.642,1.922,1.392,1.558,1.426,0.976,1.832,1.448,1.6165,1.7306,1.4438
1,344,1.132,1.176,2.004,1.922,1.278,1.558,1.236,0.976,1.832,1.448,1.6165,1.7306,1.4438
1,345,1.354,1.52,0.79,1.452,1.278,1.558,1.236,0.976,1.304,1.448,1.6165,1.7306,1.4438
1,346,0.946,2.062,2.666,1.066,1.278,1.558,1.178,0.976,1.518,1.448,1.6165,1.7306,1.4438
1,347,0.946,2.062,0.79,1.606,1.392,1.276,1.862,2.142,1.328,1.484,1.6165,1.7306,1.4438
1,348,0.946,0.998,1.142,1.648,1.392,1.42,1.194,1.61,1.698,1.484,1.6165,1.7306,1.4438
1,349,1.354,2.14,2.188,0.594,2.22,1.42,1.384,1.61,1.342,1.484,1.6165,1.7306,1.4438
1,350,1.162,2.14,2.128,1.648,2.22,2.564,1.244,1.982,1.318,1.484,1.6165,1.7306,1.4438
1,351,1.186,1.882,2.188,1.746,1.392,1.51,1.244,1.982,1.318,1.484,1.6165,1.7306,1.4438
1,352,1.698,1.454,2.004,1.038,1.392,1.276,1.244,1.61,1.342,1.508,1.6165,1.7306,1.4438
1,353,1.11,3.14,0.518,1.724,1.618,2.152,0.982,2.142,1.604,1.508,1.6165,1.7306,1.4438
1,354,1.036,0.52,0.596,1.102,2.086,1.898,0.99,0.976,1.518,1.508,1.6165,1.7306,1.4438
1,355,1.036,0.794,2.504,1.102,2.01,1.256,1.194,0.976,1.518,1.508,1.6165,1.7306,1.4438
1,356,0.736,1.176,2.504,1.154,2.01,1.256,1.242,0.976,1.518,1.484,1.6165,1.7306,1.4438
1,357,1.248,1.52,2.504,1.724,2.086,1.898,1.194,2.142,1.328,1.142,1.6165,1.7306,1.4438
1,358,0.85,1.882,1.192,2.346,2.086,1.898,1.846,1.982,1.604,1.482,1.6165,1.7306,1.4438
1,359,1.002,1.22,1.222,1.038,1.618,2.61,0.99,1.908,1.698,1.124,1.6165,1.7306,1.4438
1,360,1.162,1.992,1.222,1.452,1.278,2.61,0.99,1.67,1.698,1.438,1.6165,1.7306,1.4438
1,361,1.354,2.134,0.816,1.746,1.392,2.61,1.194,1.37,1.698,1.014,1.6165,1.7306,1.4438
1,362,1.354,2.134,1.614,1.066,1.392,1.898,1.862,1.67,1.698,1.398,1.6165,1.7306,1.4438
1,363,1.354,1.336,1.614,1.746,1.392,1.256,1.502,1.67,1.698,1.398,1.6165,1.7306,1.4438
1,364,1.132,2.134,2.574,1.452,1.618,1.898,1.82,1.644,1.328,1.014,1.6165,1.7306,1.4438
1,365,0.898,2.14,2.504,1.922,2.01,1.334,1.536,1.99,1.6,0.494,1.6165,1.7306,1.4438
1,366,1.016,2.062,1.714,1.04,1.388,1.334,1.098,2.142,1.832,1.482,1.6165,1.7306,1.4438
1,367,0.94,1.454,1.704,1.432,1.61,1.892,1.11,1.714,1.364,1.142,1.6165,1.7306,1.4438
1,368,0.94,1.454,1.68,1.636,1.61,1.668,1.27,1.714,1.364,1.142,1.6165,1.7306,1.4438
1,369,0.85,0.998,1.68,1.97,1.61,1.668,1.208,1.714,1.304,1.038,1.6165,1.7306,1.4438
1,370,1.186,0.998,1.68,1.038,1.61,1.668,1.22,1.714,1.6,1.038,1.6165,1.7306,1.4438
1,371,1.002,1.882,1.334,1.086,1.442,1.552,1.22,0.976,1.518,1.038,1.6165,1.7306,1.4438
1,372,1.152,1.882,0.596,1.452,1.442,1.552,1.22,0.976,1.328,1.482,1.6165,1.7306,1.4438
1,373,1.002,1.882,0.518,1.746,1.442,1.552,1.22,0.976,1.328,1.482,1.6165,1.7306,1.4438
1,374,1.016,1.882,1.192,1.746,1.61,1.552,1.22,2.142,1.604,1.482,1.6165,1.7306,1.4438
1,375,1.32,2.14,1.192,1.922,1.61,1.552,1.22,2.142,1.328,1.482,1.6165,1.7306,1.4438
1,376,1.248,0.998,2.574,0.194,1.442,1.7,1.22,0.976,1.518,1.038,1.6165,1.7306,1.4438
1,377,1,1.454,0.518,1.432,1.442,1.7,1.158,1.714,1.6,1.448,1.6165,1.7306,1.4438
1,378,1,0.794,1.192,1.102,1.442,1.662,1.186,1.714,1.304,1.448,1.6165,1.7306,1.4438
1,379,1.11,3.14,1.614,1.102,1.442,1.662,1.186,1.714,1.304,1.142,1.6165,1.7306,1.4438
1,380,1.11,1.176,2.162,1.154,1.442,1.662,1.186,1.714,1.304,1.038,1.6165,1.7306,1.4438
1,381,1.408,1.454,1.222,1.724,1.61,1.7,1.186,0.976,1.6,1.6,1.6165,1.7306,1.4438
1,382,0.94,1.22,2.666,2.346,1.388,1.7,1.22,2.142,1.518,0.694,1.6165,1.7306,1.4438
1,383,0.898,1.992,0.79,1.086,1.69,1.552,1.22,1.982,1.518,0.936,1.6165,1.7306,1.4438
1,384,1.162,1.336,0.79,1.746,2.01,1.668,1.208,1.99,1.328,1.092,1.6165,1.7306,1.4438
1,385,1.354,2.126,1.214,1.606,1.618,1.892,1.208,1.99,1.328,1.162,1.6165,1.7306,1.4438
1,386,1.354,2.126,2.902,1.648,1.392,1.892,1.208,1.99,1.328,0.938,1.6165,1.7306,1.4438
1,387,1.354,2.126,1.222,1.648,2.22,1.892,1.208,1.99,1.518,0.938,1.6165,1.7306,1.4438
1,388,1.162,1.336,1.614,1.066,1.392,1.892,1.22,1.982,1.518,1.162,1.6165,1.7306,1.4438
1,389,0.898,1.992,2.504,1.452,2.086,1.668,1.22,1.61,1.304,0.936,1.6165,1.7306,1.4438
1,390,1.32,2.14,1.68,0.194,1.69,1.668,1.186,0.976,1.832,1.586,1.6165,1.7306,1.4438
1,391,0.85,2.062,1.68,1.04,2.01,1.552,1.186,1.592,1.624,1.124,1.6165,1.7306,1.4438
1,392,0.898,1.454,2.504,2.346,1.618,1.668,1.186,1.592,1.624,1.6,1.6165,1.7306,1.4438
1,393,1.162,2.062,1.614,1.086,1.618,1.668,1.186,1.592,1.364,1.482,1.6165,1.7306,1.4438
1,394,1.354,0.998,2.902,1.066,1.278,1.668,1.158,1.714,1.364,1.038,1.6165,1.7306,1.4438
1,395,0.946,1.882,2.004,1.066,2.22,1.892,1.208,1.714,1.832,1.142,1.6165,1.7306,1.4438
1,396,0.994,2.14,2.054,1.606,2.186,1.334,1.27,1.714,1.304,1.142,1.6165,1.7306,1.4438
1,397,0.994,1.22,2.388,1.606,1.598,1.898,1.27,0.976,1.304,1.142,1.6165,1.7306,1.4438
1,398,1.354,1.22,1.44,1.606,2.54,1.256,1.11,0.976,1.6,1.038,1.6165,1.7306,1.4438
1,399,1.002,2.14,2.154,1.066,2.54,1.256,1.37,2.142,1.6,1.142,1.6165,1.7306,1.4438
1,400,0.736,0.998,0.816,1.086,2.54,1.256,1.37,2.142,1.304,1.142,1.6165,1.7306,1.4438
1,401,1.11,1.454,2.504,2.346,2.186,1.898,1.11,0.976,1.364,1.448,1.6165,1.7306,1.4438
1,402,1,1.52,1.334,1.432,2.186,1.898,1.208,1.714,1.624,1.448,1.6165,1.7306,1.4438
1,403,1.036,1.454,1.334,1.04,2.186,1.256,1.208,1.714,1.346,1.142,1.6165,1.7306,1.4438
1,404,0.736,0.998,1.334,1.04,1.598,1.256,1.27,0.976,1.624,1.038,1.6165,1.7306,1.4438
1,405,1.248,1.844,0.596,2.346,2.54,2.61,1.11,0.976,1.624,1.482,1.6165,1.7306,1.4438
1,406,1.698,1.336,1.192,1.038,2.856,1.188,1.37,1.61,1.364,1.586,1.6165,1.7306,1.4438
1,407,1.186,1.818,2.162,1.746,1.808,2.462,1.098,1.982,1.832,1.02,1.6165,1.7306,1.4438
1,408,1.002,2.074,2.004,1.606,1.538,2.462,1.364,1.99,1.832,0.936,1.6165,1.7306,1.4438
1,409,1.162,1.788,2.188,1.648,1.538,2.152,1.098,1.99,1.832,0.936,1.6165,1.7306,1.4438
1,410,1.132,1.986,2.128,0.594,1.538,0.886,1.098,1.99,1.364,0.936,1.6165,1.7306,1.4438
1,411,1.132,1.788,2.128,0.594,2.174,2.152,1.37,1.99,1.624,1.146,1.6165,1.7306,1.4438
1,412,1.162,1.788,2.154,1.606,2.856,1.188,1.37,1.99,1.346,1.276,1.6165,1.7306,1.4438
1,413,0.898,2.074,1.222,1.452,1.598,1.256,1.27,1.61,1.996,0.494,1.6165,1.7306,1.4438
1,414,1.016,2.126,1.614,1.97,1.392,1.202,1.22,0.976,1.074,1.482,1.6165,1.7306,1.4438
1,415,1.32,1.336,2.574,1.04,1.618,1.334,1.22,1.714,1.074,1.038,1.6165,1.7306,1.4438
1,416,0.898,2.126,2.162,0.194,1.278,1.202,1.22,1.714,1.074,1.134,1.6165,1.7306,1.4438
1,417,1.354,1.818,1.222,1.452,1.392,1.334,1.208,0.976,1.996,1.142,1.6165,1.7306,1.4438
1,418,0.946,1.818,2.902,1.066,1.278,1.334,1.27,0.976,1.346,1.142,1.6165,1.7306,1.4438
1,419,1.354,2.126,2.902,1.648,1.278,1.898,1.11,2.142,1.364,1.038,1.6165,1.7306,1.4438
1,420,0.946,2.074,2.902,1.648,2.22,1.256,1.098,1.61,1.304,1.482,1.6165,1.7306,1.4438
1,421,0.946,2.074,1.36,0.594,1.598,2.462,1.364,1.982,1.328,1.482,1.6165,1.7306,1.4438
1,422,0.946,1.818,2.902,1.648,1.9,0.886,1.492,1.99,1.604,1.458,1.6165,1.7306,1.4438
1,423,1.162,2.126,0.816,1.648,2.856,1.558,1.492,1.99,1.698,1.458,1.6165,1.7306,1.4438
1,424,1.32,2.134,2.162,1.066,1.714,1.276,1.364,1.982,1.604,1.038,1.6165,1.7306,1.4438
1,425,1.248,2.14,1.614,1.038,2.54,1.558,1.098,2.142,1.518,1.142,1.6165,1.7306,1.4438
1,426,1.248,0.998,1.192,2.346,1.598,2.348,1.098,2.142,1.832,1.142,1.6165,1.7306,1.4438
1,427,1.248,0.998,2.162,0.194,1.9,2.348,1.492,2.142,1.832,1.142,1.6165,1.7306,1.4438
1,428,0.68,1.22,1.214,1.97,1.714,1.276,1.07,2.142,1.832,1.038,1.6165,1.7306,1.4438
1,429,0.94,1.992,2.154,1.922,1.808,1.51,0.862,1.61,1.832,1.482,1.6165,1.7306,1.4438
1,430,1.186,2.134,2.128,1.452,1.196,2.564,1.008,1.99,1.304,0.494,1.6165,1.7306,1.4438
1,431,1.132,1.818,2.388,1.648,1.68,1.648,1.426,1.67,1.6,0.694,1.6165,1.7306,1.4438
1,432,1.06,2.074,2.066,1.398,1.47,1.252,1.502,1.636,1.518,1.146,1.6165,1.7306,1.4438
1,433,1.13,1.818,2.066,1.398,2.194,1.252,1.178,2.412,1.518,0.936,1.6165,1.7306,1.4438
1,434,1.13,1.818,2.066,1.356,2.194,2.028,0.942,1.604,1.6,1.398,1.6165,1.7306,1.4438
1,435,0.984,1.818,2.066,1.398,1.47,2.028,0.942,1.604,1.304,1.398,1.6165,1.7306,1.4438
1,436,1.038,2.126,2.388,1.648,1.68,1.252,1.178,2.412,1.832,0.936,1.6165,1.7306,1.4438
1,437,1.06,2.126,2.128,1.066,2.578,1.392,1.236,1.908,1.364,1.294,1.6165,1.7306,1.4438
1,438,1.354,1.844,0.79,1.922,2.042,1.648,0.862,1.982,1.346,1.618,1.6165,1.7306,1.4438
1,439,1.132,1.882,1.222,1.97,2.856,1.51,1.202,1.61,1.346,1.458,1.6165,1.7306,1.4438
1,440,0.946,1.882,2.902,1.038,2.042,1.42,1.536,1.61,1.346,1.482,1.6165,1.7306,1.4438
1,441,1.06,1.22,1.214,1.682,1.808,1.42,1.202,1.982,1.832,1.482,1.6165,1.7306,1.4438
1,442,1.06,1.336,2.902,0.594,1.808,1.558,1.202,1.644,1.518,1.458,1.6165,1.7306,1.4438
1,443,1.13,2.126,1.36,1.398,1.538,1.276,0.862,1.908,1.698,1.6,1.6165,1.7306,1.4438
1,444,1.13,2.074,2.666,1.356,2.578,1.392,1.008,1.636,1.614,1.124,1.6165,1.7306,1.4438
1,445,0.994,2.074,1.222,1.356,1.878,1.298,1.502,1.604,1.942,1.124,1.6165,1.7306,1.4438
1,446,0.946,1.818,0.816,1.356,2.49,1.692,1.862,2.466,1.802,1.6,1.6165,1.7306,1.4438
1,447,0.946,2.134,2.162,1.398,1.47,1.692,1.194,1.806,0.882,1.124,1.6165,1.7306,1.4438
1,448,1.152,1.992,1.614,1.606,1.68,1.662,1.194,2.466,1.802,1.6,1.6165,1.7306,1.4438
1,449,0.898,1.844,2.574,1.922,2.42,1.662,1.862,2.412,1.632,1.458,1.6165,1.7306,1.4438
1,450,1.002,2.14,1.192,1.97,2.174,1.692,1.862,1.67,1.342,1.458,1.6165,1.7306,1.4438
1,451,1.162,1.22,1.222,1.97,1.538,1.642,1.194,1.37,1.342,1.6,1.6165,1.7306,1.4438
1,452,1.162,1.844,2.902,1.038,2.42,1.642,1.846,1.37,1.342,0.494,1.6165,1.7306,1.4438
1,453,1.162,2.134,2.154,1.086,1.196,1.642,1.384,1.604,1.318,0.694,1.6165,1.7306,1.4438
1,454,1.354,1.336,2.188,1.452,1.68,1.642,1.244,1.158,1.318,1.014,1.6165,1.7306,1.4438
1,455,0.994,2.134,2.188,1.606,2.49,1.662,1.502,2,1.632,1.092,1.6165,1.7306,1.4438
1,456,1.038,1.336,1.44,1.398,2.194,2.468,1.468,0.946,1.942,1.162,1.6165,1.7306,1.4438
1,457,1.26,1.336,2.388,1.356,1.284,0.624,1.284,2.052,1.452,1.292,1.6165,1.7306,1.4438
1,458,0.978,1.336,2.388,1.356,1.284,2.968,1.202,1.192,1.452,1.1,1.6165,1.7306,1.4438
1,459,0.978,1.336,1.44,1.356,2.674,0.624,1.202,1.192,1.452,1.292,1.6165,1.7306,1.4438
1,460,0.978,2.134,2.188,1.356,1.68,2.968,1.202,2.052,1.942,1.1,1.6165,1.7306,1.4438
1,461,0.978,2.134,1.642,1.356,1.538,2.468,1.284,0.946,1.632,1.292,1.6165,1.7306,1.4438
1,462,0.978,2.134,2.004,0.594,2.856,2.468,1.468,1.966,1.614,1.132,1.6165,1.7306,1.4438
1,463,0.978,2.134,0.79,1.066,1.714,1.642,1.752,1.56,1.318,1.162,1.6165,1.7306,1.4438
1,464,0.978,1.336,2.154,1.746,1.9,2.028,1.244,2.054,1.318,1.092,1.6165,1.7306,1.4438
1,465,0.978,1.336,1.142,1.606,1.598,1.392,1.384,1.806,1.614,1.13,1.6165,1.7306,1.4438
1,466,0.938,2.134,1.642,0.594,2.54,1.648,1.846,0.298,1.452,1.092,1.6165,1.7306,1.4438
1,467,1.006,2.126,1.642,1.356,1.9,2.564,1.846,2,1.61,1.13,1.6165,1.7306,1.4438
1,468,0.938,2.074,2.188,1.356,1.714,1.648,1.384,1.686,0.994,1.13,1.6165,1.7306,1.4438
1,469,0.938,2.074,1.44,1.356,1.69,2.028,1.244,2.052,1.928,1.162,1.6165,1.7306,1.4438
1,470,1.006,1.788,2.07,1.356,2.042,1.662,1.502,1.192,0.776,1.162,1.6165,1.7306,1.4438
